營業日期,商品編號,pc_name,會員編號,交易金額
20140720,0103040017,愛克痰顆粒200mg/200B(可做,1000001523,100
20140713,0100150032,專業處方每日150元,2000000482,500
20140713,0100060020,-Kercort(Kenacort)4mg/剋克特錠,6013000776,0
20140724,0100150034,專業處方每日300元,1010015061,300
20140723,0100150031,專業處方每日100元,601212000550,300
20140724,0302060072,包大人全功能L號16片/6B(彩包可,0000008796,796
20140724,0501000024,寶寶好康卡折扣金(50),0000008796,-50
20140723,0200140130,美滿寶貝CBP蔬果麥精450g/12B,1000022738,300
20140720,0501000017,廠商折價卷(30元),1000020026,-30
20140721,0302060097,包大人替換式紙尿片(28)*6,601200004102,115
20140712,0100150031,專業處方每日100元,601300012433,300
20140712,0100030124,-Nospan(Medicon)15mg/理冒樂咳,601300012433,0
20140713,0100150031,專業處方每日100元,2000000482,400
20140712,0302060061,利清爽成人替換式尿片(56042)48p,2000018200,621
20140713,0302040140,活潑寶寶紙尿褲XL38+2P/5B(箱購,6021001811,219
20140712,0202040112,保力寶補血膠囊(特補-雪紅素+鐵),6013001958,1600
20140712,0304000104,CSD滅菌6吋口腔棉棒(10支/包)/50,2000002569,10
20140712,0304000104,CSD滅菌6吋口腔棉棒(10支/包)/50,0000000776,10
20140712,0501000017,廠商折價卷(30元),601300010617,-60
20140712,0200130003,亞培NEO低體重兒配方(新包裝)(,2000010152,419
20140712,0302040140,活潑寶寶紙尿褲XL38+2P/5B(箱購,601300010617,476
20140712,0302040130,滿意寶寶瞬潔乾爽XL42/4B(箱購 1,601300010617,359
20140712,0302040130,滿意寶寶瞬潔乾爽XL42/4B(箱購 1,601300010617,385
20140712,0501000056,點數折抵_3點1元,2000007102,-1
20140713,0302040124,-幫寶適超薄XL46/包/4B,601320000065,400
20140725,0109170017,歐業療痔妥軟膏25g/20B/5T,1010009442,200
20140713,0302040142,金好奇護膚乾爽紙尿褲PH5.5 XL40,601300012439,349
20140713,0302040142,金好奇護膚乾爽紙尿褲PH5.5 XL40,601300012439,358
20140718,0302040130,滿意寶寶瞬潔乾爽XL42/4B(箱購 1,2000006587,385
20140713,0100150031,專業處方每日100元,2000014025,200
20140718,0302040104,大王境外紙尿褲(XL)32片/8B,6009001407,245
20140718,0302040104,大王境外紙尿褲(XL)32片/8B,6009001407,260
20140722,0501000014,美的適育兒補助金(100),601200003074,-100
20140718,0100150031,專業處方每日100元,600900004869,270
20140718,0501000018,廠商折價卷(40元),600900004002,-40
20140722,0501000026,俏麗孕媽咪好康卡(600),601300010342,0
20140722,0100150041,-Fluronin(prozac)20mg/伏憂寧/1,2020005585,0
20140713,0100150031,專業處方每日100元,2000027624,300
20140719,0302040137,噓噓樂透氣輕柔-XL44/6B,1000022964,552
20140713,0202040029,合利他命愛糖衣錠25㎎/300'S,2000008418,1096
20140713,0202040136,美達適康補力補精15ML*10入/300B,6020001166,450
20140713,0106090016,尼福樂10'S膠囊/48B,601300010526,95
20140713,0100030117,-Norsecon/鼻康速錠,2000014025,0
20140718,0304000104,CSD滅菌6吋口腔棉棒(10支/包)/50,0000013459,25
20140721,0302040142,金好奇護膚乾爽紙尿褲PH5.5 XL40,6012001027,349
20140720,0200140154,桂格幼兒多力麥精/750g/12B,1000020366,-420
20140718,0100150167,-Voren 50㎎/非炎腸溶錠/100+1,1020003338,0
20140718,0100150007,-三黃錠(科達)/500`S,1020003338,0
20140719,0501000014,美的適育兒補助金(100),3010004871,-100
20140719,0407040038,SB829 30cc扁瓶,601200004097,43
20140721,0200140153,敏兒八珍優益菌水解麥精700g/12,6009003032,480
20140719,0200140154,桂格幼兒多力麥精/750g/12B,3010004871,420
20140721,0501000004,育兒補助卡折扣(40),6009003032,-40
20140718,0100150167,-Voren 50㎎/非炎腸溶錠/100+1,600900006117,0
20140720,0201000006,Q寶寶3號DHA、AA、葉黃素 400g/6,1000023996,-3600
20140720,0202040124,【P】加康維他銀髮族維他命130錠,1000015025,713
20140719,0202120009,美達適電解質4包入/2000B,1000020151,114
20140720,0302040135,幫寶適特級棉柔XL36片/6B(箱購 2,6012002469,430
20140722,0100030103,-Noscapine20mg甜嗽錠/100T,1000020667,0
20140720,0302040130,滿意寶寶瞬潔乾爽XL42/4B(箱購 1,1000020026,359
20140720,0302040130,滿意寶寶瞬潔乾爽XL42/4B(箱購 1,1000020026,385
20140712,0304030156,3M免縫膠帶醫材包/1547PP/18條/3,6013001443,169
20140713,0100030120,-Anti Cold 感冒膠囊/500T/1000`,601300012438,0
20140720,0201040037,Q寶寶5號優活鈣粉9合1. 400g /30,6012002540,0
20140720,0201040037,Q寶寶5號優活鈣粉9合1. 400g /30,6012002540,18000
20140720,0302040140,活潑寶寶紙尿褲XL38+2P/5B(箱購,6012002045,219
20140720,0302040140,活潑寶寶紙尿褲XL38+2P/5B(箱購,6012002045,238
20140713,0302040140,活潑寶寶紙尿褲XL38+2P/5B(箱購,2020003072,219
20140724,0501000004,育兒補助卡折扣(40),1010012169,-80
20140719,0200140101,桂格敏兒麥精(纖果順暢)700g/12,6012000333,239
20140719,0501000027,育兒補助卡(600),601200002732,0
20140726,0304020006,日炎4切繃帶(40個入),601500003455,19
20140726,0402010194,斯儂恩凡士林-玫瑰120g,601500003837,39
20140722,0100080019,-Uroprin 100㎎路必淨糖衣錠/ 10,4000008756,0
20140724,0501000004,育兒補助卡折扣(40),601500002976,-40
20140724,0501000004,育兒補助卡折扣(40),6005000165,-40
20140725,0302040134,金貝貝棉柔透氣紙尿褲XL40+4/4B,2000012392,223
20140722,0302060071,包大人全功能M號/20片/6B(彩包,3010016747,1194
20140721,0200140154,桂格幼兒多力麥精/750g/12B,6012001430,420
20140722,0501000004,育兒補助卡折扣(40),6012000731,-120
20140722,0202020044,美達適天然蔓越苺C咀嚼錠100`S/5,601200003764,900
20140722,0202020044,美達適天然蔓越苺C咀嚼錠100`S/5,601200003764,0
20140722,0202090100,紅麴(紅麴200.納豆170.Q10-20)6T,2020005585,0
20140722,0200010137,能恩2號優質較大嬰兒奶粉800g/6B,6012002059,699
20140718,0105050008,祈麗安錠21's/36+12(不可退換),1040003112,375
20140723,0304040104,日華急救繃防水4*6.5cm 6入/60B,601200004107,48
20140713,0109070012,Dermatix倍舒痕除疤凝膠7g/(12+1,2000001150,855
20140719,0201050069,Q寶寶1號初乳藻精蛋白粉400g /30,1010015277,1800
20140713,0206070000,桂格漢補(膠原)蛋白玫塊飲120g/6,6013002753,290
20140719,0206070034,惠幼益兒壯360ml[草莓]單瓶*4瓶/,2010005013,150
20140721,0103020068,成大感冒膠囊/360B,601200003750,95
20140713,0200020243,敏兒八珍-成長奶粉900g/11+1B,2020003072,6120
20140713,0200020243,敏兒八珍-成長奶粉900g/11+1B,2020003072,0
20140713,0200020243,敏兒八珍-成長奶粉900g/11+1B,2020003072,0
20140720,0202110017,普萊爾晶明元素60`S/50B,1000000419,1500
20140720,0202110017,普萊爾晶明元素60`S/50B,1000000419,0
20140724,0302000038,幫寶適特級綿柔NB號36片/8B,1030008125,165
20140724,0302000038,幫寶適特級綿柔NB號36片/8B,1030008125,185
20140724,0103020064,理冒永克風6`s*2排/盒,6015000779,114
20140721,0302010053,幫寶適特級綿柔S號62片/4B,1000007823,369
20140724,0100110097,-Parminrin(Comin)/百敏寧/1000`,1010015061,0
20140713,0104090003,南光美好挻OK POWER( sildenafil,601300010434,1800
20140713,0104090003,南光美好挻OK POWER( sildenafil,601300010434,0
20140722,0302010053,幫寶適特級綿柔S號62片/4B,0000011047,385
20140725,0302000039,幫寶適超薄NB號40片/6B售止~,6015002390,149
20140722,0302000048,滿意寶寶極緻呵護新生兒36片/8B,601220000120,186
20140713,0200020203,雪印強小子new3號成長奶粉/900g/,2000016737,10620
20140713,0200020203,雪印強小子new3號成長奶粉/900g/,2000016737,0
20140713,0200020203,雪印強小子new3號成長奶粉/900g/,2000016737,0
20140713,0603020066,贈品檔-新金荷寶4號兒童營養強化,601300012436,690
20140720,0302130030,花點子100抽*8入190mm*180mm/9B/,6012000853,98
20140721,0109110039,一條根清涼凝露(滾珠式)35g  12,1030003358,114
20140727,0302010053,幫寶適特級綿柔S號62片/4B,601500003862,1540
20140723,0205030663,稻鴨米餅/50+5B,1000008044,79
20140713,0205030663,稻鴨米餅/50+5B,1020012839,79
20140720,0200000142,S-26金幼兒樂先進配方1600g/6B/,6003001855,799
20140722,0200190128,力強新Q10多酚真心配方900g/12B,601200004081,2900
20140722,0200190128,力強新Q10多酚真心配方900g/12B,601200004081,0
20140719,0202050038,狠角色(10粒入)★,1000008851,95
20140719,0302170014,滿意寶寶褲型男用XL30P/4B,601200002762,864
20140722,0302020118,滿意寶寶瞬潔乾爽M60/4B(箱購價1,6012001312,1155
20140723,0302020118,滿意寶寶瞬潔乾爽M60/4B(箱購價1,1040016153,359
20140713,0200020263,悅健新生代金配方幼兒成長奶粉90,2000026705,1120
20140714,0302020142,滿意寶寶極緻呵護M62片/4B,2020007822,1395
20140722,0109120038,力強舒氣膏30g/12B(效期到2015.4,6012002385,143
20140712,0200020264,明治優質成長奶粉3號900g/12B,601320000003,500
20140713,0306020061,牙得安漱口水-含氟青蘋果680ML,2020004848,171
20140712,0302010059,滿意寶寶瞬潔乾爽S75/4B(箱購價1,601300011085,359
20140712,0302010059,滿意寶寶瞬潔乾爽S75/4B(箱購價1,601300011085,385
20140718,0104090003,南光美好挻OK POWER( sildenafil,0000013071,3000
20140718,0104090003,南光美好挻OK POWER( sildenafil,0000013071,0
20140720,0200180304,亞培葡勝納SR-850/850g/12B,1000002164,900
20140718,0102100001,治偏頭痛錠10’S/排*10排*5包,601700003549,100
20140722,0207020005,養生健康米600g/30B,601200003866,108
20140718,0100040114,-Fucole Paran(Panadol) 500㎎/,600900006117,0
20140718,0302020124,幫寶適特級綿柔M56片/4B,6009002068,1760
20140722,0306041090,無瓊花迅速瓷白經典牙膏110g,1000011807,132
20140718,0302180313,滿意寶寶褲型女用XXL19P/4B,2010018163,288
20140721,0202110039,美達適明晶膠囊60粒/盒/300B(限),6017001849,699
20140721,0302130030,花點子100抽*8入190mm*180mm/9B/,1000003709,49
20140722,0203020010,奇力DHA100`S/12B/3T,1000011807,1500
20140718,0302000050,滿意寶寶瞬潔乾爽NB56/4B,1050001773,498
20140713,0100110027,-Pilian(Periactin)4mg/佩你安錠,6013000776,0
20140723,0100040115,-Indomen(Inteban) 25㎎/克炎膠,601212000550,0
20140720,0103020085,普拿疼伏冒熱飲加強配方(金秸檸,6012002255,113
20140721,0302130030,花點子100抽*8入190mm*180mm/9B/,0000008659,98
20140721,0308020023,熊寶貝衣物柔軟精補充包/沁藍海,6017002163,55
20140724,0205030663,稻鴨米餅/50+5B,601200002966,79
20140719,0200020245,身得壯3強化成長奶粉1600g/6B,1000022444,899
20140713,0200180270,亞培安素沛力237ml*6入/4B(箱購1,601300012449,1399
20140723,0306050195,醫療防塵口罩50入藍色/盒/40B,1000022964,90
20140723,0302020118,滿意寶寶瞬潔乾爽M60/4B(箱購價1,6012000757,359
20140713,0200020262,美滿寶貝新生代金配方幼兒成長奶,2000026705,-1120
20140713,0200190081,桂格完膳營養素(香草)/24B,2000003091,990
20140719,0402050097,Deary乳油木果極潤手足霜50g,2010000508,59
20140725,0204010156,BestVite葉酸＋B12膠囊250 'S★,601500003613,390
20140713,0302030125,-幫寶適超薄L54/包/4B,601320000065,375
20140712,0100060038,-Amoxicillin500㎎/安莫西林膠囊,601300012433,0
20140724,0308000078,妙管家洗衣粉4.5KG/盒/4B,0000008796,109
20140713,0304030030,3M白色通氣膠帶1吋(有台)/12B,601300010089,30
20140713,0304010051,抽取式網狀繃帶3號腳踝145cm,601300010089,45
20140723,0109000120,舒淨膚乳膏(百弗那挫)20g/盒,1000019592,190
20140724,0304030051,3M透明繃(20片)無菌包/3B,601500002474,39
20140713,0205000041,旺仔原味小饅頭60g*12盒,2020003072,29
20140713,0100140000,-Biocanine(Strocain)/5mg/10,2000000482,0
20140720,0304010010,3*3不織布紗布塊(5片/24B)(不收,1000001069,60
20140720,0108000030,補又晶眼藥水-綠/300B/5T,1000014780,143
20140720,0302030134,滿意寶寶瞬潔乾爽L50/4B(箱購價1,6012001865,359
20140718,0307120056,天然植物精油A+防護(蚊)液/95ml,2010000249,199
20140718,0304030044,3M白色透氣膠帶經濟包1吋/3B,1050002172,37
20140718,0205010629,貝比斯特-水果C片60g/6B★,2010000249,94
20140719,0302030019,妙而舒頂級呵護紙尿褲(L)48P/4B(,6012001430,319
20140719,0204010172,芙蓉生之化鋁箔24g/10入★,1000022964,273
20140722,0110150016,永全廣東喉藥粉6GM/12B,6012000151,238
20140713,0304010055,日昇滅菌不織布紗布塊2*2 10片/2,601300011937,14
20140723,0302160023,滿意寶寶褲型女用L36P/4B,601200003810,288
20140713,0201030037,奇力寶力加益生菌350g/300B/6T,2000026705,-1425
20140713,0302030140,幫寶適特級綿柔L46片/4B,6013002753,415
20140713,0302030140,幫寶適特級綿柔L46片/4B,6013002753,430
20140713,0109040009,美姬乳膏15g/400B,601300011623,190
20140717,0304090020,近江兄弟白藥水70ml/3B,2010023776,70
20140718,0304090020,近江兄弟白藥水70ml/3B,0000011010,67
20140711,0205010505,罐裝小舖-水果沙拉粒/5B,6013002225,39
20140720,0104020066,痛克寧Ibuprofen 600mg/10,1000001523,95
20140720,0202030140,健如飛 薑黃軟膠囊(Flexigen) 30,1000023996,2000
20140720,0304010053,抽取式網狀繃帶5號大腿125cm,1000001069,43
20140720,0308000045,【DC】抗菌洗衣精補充包2000gm/6,1000001523,59
20140726,0205010637,ACE聰明Q軟糖量販包240克/包,1010000038,199
20140721,0302030141,噓噓樂透氣輕柔-L50/6B,6012001742,269
20140713,0302030141,噓噓樂透氣輕柔-L50/6B,6013003498,219
20140713,0302030141,噓噓樂透氣輕柔-L50/6B,6013003498,219
20140723,0104010078,力停疼錠10`S/100+10B,1000019544,96
20140725,0205010464,暐程維他命c15粒(草莓)10b,601500003856,19
20140721,0302030141,噓噓樂透氣輕柔-L50/6B,6012001742,285
20140721,0304010010,3*3不織布紗布塊(5片/24B)(不收,1030003358,10
20140721,0304030237,CS全新矽膠膠帶(易撕型)2.5*150c,1030003358,166
20140722,0104020065,治痛炎膜衣錠10'S/盒/1000B,0000004394,95
20140721,0302030134,滿意寶寶瞬潔乾爽L50/4B(箱購價1,1000023461,385
20140720,0400000082,力奇洗髮精2%/200ML(Ketoconazol,0000011020,323
20140722,0109010059,【P】使皮安20g120B,6012000731,190
20140721,0202100265,美孅魔力第3代12`S/500B(限),601200003871,0
20140723,0304090014,天乾雙氧水60ML,601200003514,14
20140713,0302080149,嬌生嬰兒濕巾補充包-無香低敏感8,601300012441,65
20140721,0200010138,S-26金見兒樂先進金配方900g/6,601200003507,635
20140713,0302080129,嬌生純水濕巾綿柔一般型90片/12,601300012441,36
20140721,0302080129,嬌生純水濕巾綿柔一般型90片/12,6017002163,36
20140720,0406060062,銀鶴漢式爽身粉150g/1000+200B,1000012751,66
20140721,0304150024,永豐生理食鹽水20ml/50支(不拆零,3010002037,40
20140723,0302090002,OB衛生棉條(普通型)16條裝(不可,601200003807,95
20140713,0303050002,排卵檢測卡5入/盒(限),601300012442,618
20140713,0600000221,贈品檔-媽媽好禮面膜,601300012441,0
20140721,0300070048,,1000007643,43
20140713,0100180000,-Cinnarizine 25㎎/心慮清 /1000,601300012438,0
20140722,0200090117,雀巢能恩HA3水解蛋白配方幼兒成,6012001000,599
20140719,0302080046,培寶90抽護膚柔溼巾(補充包3+1)/,1000022444,398
20140724,0301020099,優生素色紗布手帕 - 3入/2B,1010012404,64
20140724,0301020096,優生棉羊紗布手帕3入(藍)(粉)/2,1010012404,77
20140724,0307000075,CSD-PVC手套(無粉)M號100支入,601510000094,100
20140719,0300000288,力強寶貝寬口型奶嘴5入/70B,2010009060,100
20140724,0202100214,清體酵素-體內環保元素(鳳梨)(包,601500003853,0
20140724,0202100214,清體酵素-體內環保元素(鳳梨)(包,601500003853,100
20140724,0302030134,滿意寶寶瞬潔乾爽L50/4B(箱購價1,601200003590,359
20140723,0100060038,-Amoxicillin500㎎/安莫西林膠囊,601212000550,0
20140720,0100060038,-Amoxicillin500㎎/安莫西林膠囊,1000001523,100
20140712,0304030197,全新(生醫)人工皮(無框)L--5x7cm,6013002063,104
20140713,0306100018,尼古清口腔吸入劑10mg/18支,2000015227,2700
20140720,0304010010,3*3不織布紗布塊(5片/24B)(不收,1000001069,0
20140713,0202030115,Enpower愛爾蘭海藻鈣錠30`S/500B,601300012441,0
20140721,0304030241,M1012貼立舒防水透氣敷料10*12c,3010002037,86
20140722,0303040014,速知孕(舒妃)快速驗孕/200B,1000022522,85
20140723,0104120005,銀暢膜衣錠10顆*10排/盒,601200003514,-950
20140718,0304010040,CSD滅菌紗布塊4*4(10片/包)/50B,1050002172,0
20140712,0302030134,滿意寶寶瞬潔乾爽L50/4B(箱購價1,601300011085,359
20140712,0302030134,滿意寶寶瞬潔乾爽L50/4B(箱購價1,601300011085,385
20140713,0100010121,-Kapin(Buscopan) 10mg嘉平,2000030152,0
20140714,0109000001,益膚清乳膏20gm/條,2000005317,342
20140719,0110150044,寶肺膏420gm/罐,600900005024,170
20140713,0201010000,人生維他命B2/100`S/3B,6020001166,48
20140719,0104020066,痛克寧Ibuprofen 600mg/10,2010000508,190
20140720,0109040025,妥膚定乳膏Topidin 22g/100+30B,2010010250,180
20140718,0100010178,-Ulta/胃爾達/2000`s,600900006120,0
20140719,0302160032,大王戲水用尿褲女-L*3片/12B,2010004324,125
20140713,0100060043,-Keflex 500㎎ /適汎黴素膠囊 10,2000027624,0
20140718,0100010145,-Mylanta福元2000’s/瓶//1000T,600900006117,0
20140721,0302030147,金好奇護膚乾爽紙尿褲PH5.5 L46+,1000025453,329
20140720,0304090020,近江兄弟白藥水70ml/3B,601200004088,67
20140720,0104010012,斯斯感冒膠囊20粒,1000015771,93
20140713,0406050055,Nac嬰兒防曬乳液/30ml,2000019109,212
20140718,0600000239,來店禮-霓煥白能量精華7ml★,600900006116,0
20140713,0307050064,小不叮驅蚊噴霧120ml小黑蚊(嬰),2000019109,261
20140722,0107110014,優寶10顆/排/10排/盒,2020005585,0
20140722,0107110014,優寶10顆/排/10排/盒,2020005585,0
20140722,0100160001,-麻黃錠300mg  單顆/500`S(一次,2020005585,0
20140719,0600000199,贈品檔-幫寶適特級棉柔體驗包(S,600900005547,0
20140723,0304040101,日華急救繃1.8*6.5cm 22入/60B★,601200004107,48
20140719,0305230024,竹炭提花護腕M★,6001001825,200
20140723,0404060014,40g沐浴球1入,601200003947,18
20140720,0104010052,安佳熱糖漿60ml/120B(不可退換,6012001851,19
20140722,0202030152,鈣好韻-珍珠粉鈣口嚼錠180顆★,1000011807,0
20140713,0203040089,【客訂】摩舒益多30`S(冰)/30+3B,2000006036,570
20140718,0302030125,-幫寶適超薄L54/包/4B,2010000721,379
20140718,0108000000,【P】派敏鬆5mg/100B(限),600900006119,90
20140718,0108000000,【P】派敏鬆5mg/100B(限),600900006119,90
20140722,0202100183,倍佳保纖魔(白腎豆260.仙人掌10/,2020005585,0
20140722,0202100265,美孅魔力第3代12`S/500B(限),2020005585,0
20140718,0109000064,安可黴Butenafine 15g/60B,2010001870,238
20140719,0104010049,普那寧加強錠20`S/100+20B/,2020004582,150
20140719,0304010021,3M舒適繃(5大片)無菌包/3B,600900004325,47
20140719,0304010021,3M舒適繃(5大片)無菌包/3B,600900004325,47
20140719,0304010021,3M舒適繃(5大片)無菌包/3B,600900004325,47
20140719,0100060074,-Corticord(Keacort)4mg /克痛可,2010022933,0
20140719,0100060043,-Keflex 500㎎ /適汎黴素膠囊 10,2010022933,0
20140713,0100060043,-Keflex 500㎎ /適汎黴素膠囊 10,2000030152,0
20140713,0100060038,-Amoxicillin500㎎/安莫西林膠囊,601300012438,0
20140713,0104010040,五分珠散-齒痛散5聯x2包/10B,2000030288,155
20140727,0110150020,西瓜霜5g,1010011517,100
20140725,0205010635,開胃寶貝QQ軟糖100g/200B,2000012392,95
20140726,0205010635,開胃寶貝QQ軟糖100g/200B,6015000465,0
20140726,0100010006,-Epilon 胃必朗錠/1000`S(永信),601500003234,0
20140726,0100010122,-Moturin(Motilium) 10mg/免吐寧,601500003234,0
20140724,0302060058,來復易整夜一片就安心紙尿片22 /,1000000475,128
20140713,0100030002,-Eprazinone30㎎ 益咳靜錠/1000`,2000014025,0
20140713,0201040026,奇力寶力加牛奶鈣350g/300B/6T,2000026705,1425
20140722,0302060071,包大人全功能M號/20片/6B(彩包,1000001373,199
20140717,0304000104,CSD滅菌6吋口腔棉棒(10支/包)/50,2010023776,5
20140718,0304000101,CSD滅菌3吋小棉棒(10支/包)/50B,0000011010,0
20140718,0304000101,CSD滅菌3吋小棉棒(10支/包)/50B,0000011010,18
20140712,0304000101,CSD滅菌3吋小棉棒(10支/包)/50B,6020001166,12
20140718,0205090184,蔓越莓400g/3B,2010000249,180
20140718,0302040071,小淘氣快樂天使紙尿褲XL36片/6包,6009001505,203
20140719,0109160004,允消優膚乳膏20g,2010019461,105
20140713,0100150011,-Diclofenac(Voren)50mg/達洛汎/,2000030152,0
20140729,0302110056,舒適達人漢方草本輕巧護墊15cm16,601500003867,48
20140729,0106070016,-膚康fluconazole150mg單`s/盒(,1010012838,0
20140729,0106070016,-膚康fluconazole150mg單`s/盒(,1010012838,2400
20140729,0109010059,【P】使皮安20g120B,2010015847,380
20140713,0304010039,CSD滅菌紗布塊3*3(10片/包)/50B,601300010089,75
20140713,0304010039,CSD滅菌紗布塊3*3(10片/包)/50B,6013002901,28
20140726,0202100214,清體酵素-體內環保元素(鳳梨)(包,6015000526,0
20140726,0202100214,清體酵素-體內環保元素(鳳梨)(包,6015000526,50
20140713,0203000202,紫錐花多酚草本精油粉末15gm/20B,2000004560,257
20140723,0302030145,活潑寶寶紙尿褲L44+2P/5B(箱購 1,6012000756,219
20140725,0201030072,健碩寶A+SUPER孢子型乳酸菌150g/,6015002390,0
20140725,0202030115,Enpower愛爾蘭海藻鈣錠30`S/500B,601500003856,0
20140725,0202030115,Enpower愛爾蘭海藻鈣錠30`S/500B,601500003856,0
20140726,0202100215,清體酵素-體內環保元素(檸檬)(包,6015000526,50
20140727,0200030170,桂格MUST幼兒多力新一代小朋友,2010000995,789
20140726,0300000011,優生第三代安撫奶嘴0-6個月用/3,1010013529,51
20140727,0200090109,愛美力涵纖1.2 250ml/罐/24B/箱(,601500003079,3360
20140729,0200090110,美強生優生A+HP水解蛋白配方900g,6015001321,834
20140724,0109080005,廣東苜藥粉3㎎,1010000709,185
20140729,0202090108,讚納豆專利新配方(液態軟膠囊狀/,1010019688,2000
20140729,0202090108,讚納豆專利新配方(液態軟膠囊狀/,1010019688,99
20140729,0400020257,舒妃七萃亮澤染霜5/4黑醋栗50ml,1050015709,161
20140726,0203060067,美達適彩色人生100粒裝(限),1010017477,1999
20140723,0300030622,優生PP奶瓶(一般直筒)L240ml 2 /,601200003684,149
20140727,0200030170,桂格MUST幼兒多力新一代小朋友,1010019212,709
20140723,0101010152,香生堂可樂胃35g,1000005990,114
20140713,0107100000,武田欣表飛鳴350s,601300012235,559
20140723,0200090116,雀巢能恩HA1水解蛋白配方嬰兒粉8,6003002576,699
20140723,0300000535,培寶多功能一般標準奶嘴L 2+3PET,1000010912,56
20140719,0100050041,-Decan(Dexamethasone)0.75㎎/特,2020004582,10
20140719,0100040119,-Potarlon(Ponstan)500㎎/保痛樂,2010022933,0
20140713,0100050012,-Prednisolone 5㎎/普利朗錠 /10,2000027624,0
20140722,0103020056,咳酚120ml/60B,601200003315,66
20140722,0103020017,普拿疼伏冒錠10`S/40B,601200003764,109
20140713,0100040119,-Potarlon(Ponstan)500㎎/保痛樂,2000027624,0
20140713,0200190090,亞培葡勝納嚴選配方24缶/箱(箱,2000000017,870
20140726,0200000152,優生A+育嬰奶粉(A+學立方360`)90,1010020019,775
20140726,0200190164,亞培安素香草237ml/24B(整購1320,601500003837,108
20140726,0200190081,桂格完膳營養素(香草)/24B,2020006305,2200
20140726,0200180258,亞培安素原味237ml/24B/(箱購135,601500003837,110
20140713,0104110019,莫暈得錠10'S,6013002190,95
20140713,0200020245,身得壯3強化成長奶粉1600g/6B,2000028381,899
20140724,0104090001,威而鋼(輝瑞)100g/1`S(30盒+8盒,601500002474,1300
20140723,0302020091,大王境外紙尿褲(M)44片/4B,6012001291,260
20140725,0109100127,痛貼貼金絲膏加減味(6片)※/150+,2000012392,76
20140726,0200190207,妙糖康液態營養素單罐(箱購24入1,601500003837,65
20140727,0200000150,亞培心美力優質嬰兒奶粉1號900g,601500002630,749
20140726,0200020251,敏兒八珍優益菌成長奶粉1.6kg/6,6015000465,880
20140726,0304180061,-千鶴薄荷棒特製單個/24缺貨預計,601500003837,24
20140727,0205030663,稻鴨米餅/50+5B,601520000064,158
20140727,0306060014,雪菲兒假牙黏著劑68G(附贈潔牙 1,1010008101,255
20140729,0205030663,稻鴨米餅/50+5B,1050015709,79
20140726,0200190250,葡萄糖胺高鈣全素養生素900g/1,6015000465,750
20140713,0101000008,汎胃錠40mg/10顆,601300012435,200
20140722,0200190066,力強杏仁粉400G/罐/12B/箱,1000018856,200
20140722,0200020181,金力強寶貝幼兒成長1800g/罐/6B/,1000018856,-880
20140713,0200180248,亞培安素沛力6入禮盒組237ml*6購,601300012436,390
20140729,0400000082,力奇洗髮精2%/200ML(Ketoconazol,601520000251,323
20140729,0304010039,CSD滅菌紗布塊3*3(10片/包)/50B,6015001321,28
20140731,0100060043,-Keflex 500㎎ /適汎黴素膠囊 10,601500003870,0
20140723,0202150046,長壽梅丸1斤/3B,6016000499,80
20140727,0404020034,天然落髮洗髮精（油性）300ml,1010008367,395
20140721,0104010020,國安感冒液(小)60ml/60B,6012000829,48
20140727,0308000078,妙管家洗衣粉4.5KG/盒/4B,1010019212,109
20140727,0301080003,輕鬆走棉洗褲產婦(XL)/3B,601500003787,67
20140726,0400000001,凱蕾洗髮精2% 130ml,601500002630,220
20140723,0207020004,養生健康米300g/60B,0000015470,70
20140726,0305080007,針筒1ml,6015000670,100
20140724,0200020203,雪印強小子new3號成長奶粉/900g/,6012001059,-590
20140724,0200000123,雪印強小子new1號嬰兒奶粉/900g/,6012001059,630
20140713,0306000275,日本EBISU-新幹線軟柄兒童牙刷,2000013722,59
20140718,0305160253,兒?寶退熱貼/6片**,2010001035,143
20140719,0307130059,3M4入隔音耳塞/3B,2010011122,38
20140719,0105020001,犀利士單顆20mg/120+40,2020004582,700
20140719,0302010053,幫寶適特級綿柔S號62片/4B,600900005547,369
20140719,0200020245,身得壯3強化成長奶粉1600g/6B,1000000366,10788
20140721,0304090007,30㏄良碘(50支入),6012002287,19
20140721,0304030163,H&B透氣紙膠(小盒)白色1吋/12B,6012002287,27
20140713,0304010008,2*2不織布紗布塊(10片/24B)(不,601300012193,5
20140713,0304120006,2*2Y型不織布紗布(不收退),601300012193,6
20140724,0202100265,美孅魔力第3代12`S/500B(限),6012002455,0
20140723,0202010040,速佑寶BEX軟膠囊60'S,601200003514,950
20140713,0305010038,H&B基礎體溫計-粉紅,601300012442,171
20140722,0302030147,金好奇護膚乾爽紙尿褲PH5.5 L46+,6012002233,329
20140721,0304010039,CSD滅菌紗布塊3*3(10片/包)/50B,6012002287,42
20140711,0205010595,水果糖110g/3B,601320000198,30
20140726,0203000205,草本植物配方口腔凝膠5gm★,601500003857,190
20140724,0202100265,美孅魔力第3代12`S/500B(限),601200004109,3000
20140724,0202100265,美孅魔力第3代12`S/500B(限),601200004109,0
20140726,0304090023,30C.C.天乾聖碘溶液/50B,601500003857,24
20140722,0108000115,BIOMICIN百福眼藥膏0.3%/5g/30+6,1000012751,143
20140719,0107070001,倍力素80z/24B(箱購4200元),600900004394,4080
